video_id,author,comment,published_at
WznY5JDmgkY,@corbuzier,Gue potong pembicaraan nya... Dia ngamuk... Pick me bgt... 🤪,2025-04-26T02:35:14Z
WznY5JDmgkY,@Dzikra123-n5y,Kak diva undang dong om,2025-05-02T10:25:38Z
WznY5JDmgkY,@icmbemm1111,Undang SURYA INSOMIA dong,2025-05-02T10:01:29Z
WznY5JDmgkY,@ash-o8b9f,33:11 jgn gt ah vid ngomongnya😔,2025-05-02T09:40:22Z
WznY5JDmgkY,@yosefhinsiahaan2800,owner kantor gue jg tlp sambil jalan sama kaya vidi wkwk,2025-05-02T09:06:13Z
WznY5JDmgkY,@rina.indriona,01:02:14 adegan paling ngakak 😂😂 sumpah ya Allah segitu cintanya Vidi sama istrinya 🤣🤣,2025-05-02T08:40:09Z
WznY5JDmgkY,@justordinarymom300,Sumpah kocak abis natural ini episode sampe gw ngakak bolak balik sendirian 😂  Bikin intens dong 😅,2025-05-02T08:27:59Z
WznY5JDmgkY,@arfanpratama4453,"Semoga kumpul semua itu vidi-diva-vadi. Pasti kebayang dah serunya keluarga mereka kalau kumpul bersama🎉🎉🎉🎉
Gas..gas..gas...↗️",2025-05-02T08:14:20Z
WznY5JDmgkY,@gadogadochannel3392,om ded..undang inces syahrini doong...pasti seru bangett,2025-05-02T07:52:31Z
WznY5JDmgkY,@Harupat70,"Mohon maaf saya hanya ingin turut meringankan beberapa tetangga saya yg sedang bangkit dari kesulitan ekonomi, barangkali ada yg berniat untuk membantu dapat memberikan donasinya melalui rek BRI Purwakarta no  3734-01-001687-50-2
Disalurkan untuk membeli bibit  pohon , tanah sudah tersedia untuk digarap, bibit pohon belum ada, atas bantuannya diucapkan terima kasih.n",2025-05-02T07:34:31Z
WznY5JDmgkY,@ronifardhansanjaya,ajak vidi sekeluarga om ded,2025-05-02T06:24:40Z
WznY5JDmgkY,@AininaDheota,Yuk lagi yukk part 2 boleh yuk,2025-05-02T05:16:57Z
WznY5JDmgkY,@BianAnarraa,Undang Divaa!!!🎉🎉,2025-05-02T05:09:49Z
WznY5JDmgkY,@akustikjawaterbaru,GAGAL FOKUS SAMA JAM TANGAN MEREKA BAGUS GANTENG  BANGET,2025-05-02T04:16:34Z
WznY5JDmgkY,@jovinaditya,Cocok adiknya si Vadi ktimbang Vidi,2025-05-02T03:41:42Z
WznY5JDmgkY,@AltoTransLegacy,Mantap,2025-05-02T03:32:42Z
WznY5JDmgkY,@parkzartworks3148,Terima kasih selalu menghibur acara podhubnya🙏🙏🙏,2025-05-02T02:20:35Z
WznY5JDmgkY,@veravonita1984,"Vidi, Vadi, habib zafar donk🥺",2025-05-02T02:09:05Z
WznY5JDmgkY,@CerpenRv,"Gilak eps ini udah rewatch gtau dah brapa kali  , seru bgttt vidi vadii yu bisa yu long eps 😂♥️😭🫶🏻",2025-05-01T21:35:15Z
WznY5JDmgkY,@aldiladp,"Seruuuu, parah pecah banget 2 eps ini ga berhenti ketawaaaa. Tapi iya sih vadi adhi gong bgttt kerennn. Udah follow kak adhi lamaaa, keren reels2nya kreatif bgtt lucu2 bareng kak sasha! 😍",2025-05-01T21:04:50Z
WznY5JDmgkY,@khadijahbalqisassegafxllmm9262,vidi❤,2025-05-01T20:27:13Z
WznY5JDmgkY,@andimuflihah,Vadieee again plisss,2025-05-01T17:56:39Z
WznY5JDmgkY,@usrndro5585,Secara tidak sadar ternyata akhiran nama mereka DI  semua 😱😱😱😱,2025-05-01T17:48:34Z
WznY5JDmgkY,@farraandriyani6044,Next episode : vidi diva vadi wkkwkw,2025-05-01T17:21:35Z
WznY5JDmgkY,@emfadhil2195,"Ya Allah adiiii, ada aja lagi pake kepikiran tompel dipindah 😂😂😂😂",2025-05-01T17:18:39Z
WznY5JDmgkY,@NasyaPutri-qc1be,Bisa gk ya podhub seminggu 3 kali,2025-05-01T16:42:46Z
WznY5JDmgkY,@jihanfithriya,Pls undang podcast keluarga artis 😭,2025-05-01T16:38:36Z
WznY5JDmgkY,@dreamkris4249,Seseru tu tau 🤣🤣🤣🤣👀,2025-05-01T16:34:10Z
WznY5JDmgkY,@nurjannah6376,"Vidi keliatan pucat banget 😢, kok asumsi gw vadi kaya disiapin buat ganti Vidi klo seandainya nanti kesehatan vidi ga baik, suudzon gw aja sih😢",2025-05-01T15:47:58Z
WznY5JDmgkY,@viadamacutaa1491,Njiirrr laahh! Bengekk bet😂😂😂😂😂,2025-05-01T15:34:19Z
WznY5JDmgkY,@vinyaulia3073,"adiiiiiii, sumpah adi keren bgtttt. gabisa jelasin knp, tp komen2 dibawah udh mewakili bgt ttg adi di eps ini. sukses trss buat adiiii!",2025-05-01T15:09:34Z
WznY5JDmgkY,@reyshaanjay,WOIII UNDANG VIDIVADI,2025-05-01T15:02:00Z
WznY5JDmgkY,@nurulofficial4281,Vadi ganteng banget sumpahhh,2025-05-01T14:30:02Z
WznY5JDmgkY,@ekopurnomo6,"Saya mirip vidi, kalau nelpon kebanyakan berdiri ama jalan ahahaha kata temen² aneh😂",2025-05-01T14:00:17Z
WznY5JDmgkY,@Zahrotun-ck5ji,Om ded undang dilan janiyar donggg,2025-05-01T13:20:39Z
WznY5JDmgkY,@WidiaSetiawati,"Dari sekian banyak podcast yang paling aku suka dan yang ku tunggu"" hanya podhub😍",2025-05-01T13:03:28Z
WznY5JDmgkY,@SuparnoSuparno-t1z,Om dedi undang yg lagi viral sineman yg buat tugu biawak Wonosobo,2025-05-01T13:01:13Z
WznY5JDmgkY,@sitinurrochimah-yd9ul,Undang keluarga vidi smua om ded...,2025-05-01T12:51:57Z
WznY5JDmgkY,@eerxonc986,undang dustin om,2025-05-01T12:46:27Z
WznY5JDmgkY,@AndymDiana,Trio bisaa  yuks..bissssssssa...vidi..vadi..diva yuks...❤❤❤❤.....,2025-05-01T12:39:07Z
WznY5JDmgkY,@nandadellia6517,Undang dilan donggg,2025-05-01T12:28:02Z
WznY5JDmgkY,@cintachita002,SITUS 𝟐𝟓𝐊𝐁𝐄𝐓 ADALAH SITUS MASA DEPAN KAMU DAN AKU,2025-05-01T12:02:08Z
WznY5JDmgkY,@Rahman-qn9uv,"UNDANG LAH BNG KOMENG, BIAR VIDI SAKIT KEPALA",2025-05-01T11:26:38Z
WznY5JDmgkY,@Rahman-qn9uv,Kenapa gak undang bang Komeng Uhuy,2025-05-01T11:26:01Z
WznY5JDmgkY,@malvinjoe5692,Udah 4jt aja nih,2025-05-01T11:05:27Z
WznY5JDmgkY,@Dressrossa12,Baru tau vidi pnya adek😅cakep adeknya ya,2025-05-01T10:54:51Z
WznY5JDmgkY,@Rimasyamlan,Episode yg kutonton berulang: halda Arafah n ini 😂,2025-05-01T10:38:44Z
WznY5JDmgkY,@OctaIntax,54:41 😂😂😂,2025-05-01T09:49:03Z
WznY5JDmgkY,@OctaIntax,54.40 : 😂😂😂,2025-05-01T08:40:20Z
WznY5JDmgkY,@ninapancawardhani1045,salfok sama physical touchnya vidi ke vadi.. vidi selalu pegang tangannya vadi.. apa.kode jangan²?? hahahhaa😅,2025-05-01T08:07:57Z
WznY5JDmgkY,@ceceunna1487,Akuuuu ..yg stiap nelfon pasti jalan. Gak bisa diem 😅😅 trnyata aku tak sendiri,2025-05-01T08:03:29Z
WznY5JDmgkY,@tanyafitrisia7032,Typo ya..? tulisannya Alaah = tapi harusnya Allah yg bener ya,2025-05-01T07:45:34Z
WznY5JDmgkY,@adivayura9134,Lucu deh mereka,2025-05-01T07:29:43Z
WznY5JDmgkY,@ridhoedyansyah6824,om panggil vidi diva vadi om,2025-05-01T07:28:21Z
WznY5JDmgkY,@FrayaLivia-k1p,Plisss harus ada next episode lagi buat vadi dan adhi😭😭,2025-05-01T06:39:57Z
WznY5JDmgkY,@restadewi1446,Om plisss sih diva harus ada biar variabel vidi diva vadie hadir semuanya😆,2025-05-01T06:23:02Z
WznY5JDmgkY,@tiwuka,"vadi waktu jawab pertanyaan kenapa ngga nerusin nyanyi tangannya dipegang sm vidi, sweet bgt. vadi anak terakhir tp milih nerusin bisnis keluarga.",2025-05-01T04:59:36Z
WznY5JDmgkY,@hestywinantaa,Kluarga pickme y😂😂😂 bpkny pun iyaa ternyta😅 astg guling2 ngakak,2025-05-01T04:58:44Z
WznY5JDmgkY,@halimahanggia,"Adhi, itu celana pramuka??
Lucuu",2025-05-01T04:56:22Z
WznY5JDmgkY,@ennazaa,"FIX sihh Om Ded, PODHUB harus undang DIVA 😂",2025-05-01T04:31:25Z
WznY5JDmgkY,@nyaiigenong3437,Suka banget vidi manggil dekk.....adem banget,2025-05-01T04:13:39Z
WznY5JDmgkY,@fransabrian8739,"ya Tuhan, ini kamis, may day, saya ngelamun, saya kira sabtu, nungguin podhub ,.. dari tadi kok ndak nongol nongol,... auto brasa bego, wkwkwk, ditunggu besok sabtu ya guys😂❤",2025-05-01T03:27:00Z
WznY5JDmgkY,@gunokeh1886,"Nonton ini jd dejavu alm olga dan billy, yg mau gantikan olga di acara nya, semoga vidi sehat2😢",2025-05-01T03:15:36Z
WznY5JDmgkY,@meira_macraft664,Vidi kelihatan kurus.. semoga selalu sehat,2025-05-01T03:02:44Z
WznY5JDmgkY,@nellaelfiana7469,Allahumma ngakak parah nih episode😂,2025-05-01T02:54:41Z
WznY5JDmgkY,@XabiAlonsoo,Undang Mario sama Niki podcast keluarga artis donggg pasto pecah vidi ngakak mulu😂,2025-05-01T02:28:03Z
WznY5JDmgkY,@HerminDwidayarum,Lucu rukun hebat  vidi vadi ❤❤❤❤,2025-05-01T02:28:02Z
WznY5JDmgkY,@NurulFadhilah-l5b,"Dari awal Ampe akhir ngakak terus, rasanya tidak ingin di akhiri😂",2025-05-01T02:15:51Z
WznY5JDmgkY,@EllaSariRahmawati,Om buat sitkom khusus keluarga vidi yang lucu lucu hahaha,2025-05-01T02:03:39Z
WznY5JDmgkY,@EllaSariRahmawati,Pliis mereka ajah lucu b 4,2025-05-01T01:32:49Z
WznY5JDmgkY,@raine_nl2364,"Suka aq kalau dua kakak adek ini di satuin 😂, di tambah Adi lagi, makin lucu lucu 🤣. Bisa deh om mereka berdua di undang lg, kali ini dengan Kiky/Diva 🤭",2025-05-01T01:28:27Z
WznY5JDmgkY,@hartatiinoue4432,Temukan Azka dan eca dong,2025-05-01T00:40:52Z
WznY5JDmgkY,@SantiFitria2906,Kaya nya harus undang Diva dehh mau liat,2025-05-01T00:36:20Z
WznY5JDmgkY,@marettadewi4417,"51:48 sooo lovely la ,,sayang bgt sama adek❤❤",2025-05-01T00:27:31Z
WznY5JDmgkY,@rizchannel5665,Please podhub undang Walid,2025-05-01T00:00:18Z
WznY5JDmgkY,@nitaayuningtias947,Om ded undang syahrini dong omm,2025-04-30T23:54:55Z
WznY5JDmgkY,@DSMLT,"WATCH TIME 1 JAM, 500K VIEWS = KURLEB 70JT...

4M VIEWS = 560 JT. 

Saluuut gw sama lu ngebangun channel ini, om Ded... 
🎉👏👏👏👏",2025-04-30T23:44:33Z
WznY5JDmgkY,@achmadsofian9499,Vidi vadi seruuu bgt,2025-04-30T23:39:32Z
WznY5JDmgkY,@dararanteup,Ga relaaaaaaaaa 😭 tetep mau vidiiiiiii ❤,2025-04-30T18:45:35Z
WznY5JDmgkY,@renaldasiswadi6022,"Disalah satu podcast, Sheila Dara mmg mengakui bhw dia cuek ke Vidi. Tindakan yg paling bucin yg pernah dilakukan Sheila thd Vidi adalah dg menikahi nya.",2025-04-30T18:25:07Z
WznY5JDmgkY,@RickySetiaBudi-g3t,😂🎉😂🎉😂,2025-04-30T18:16:11Z
WznY5JDmgkY,@desnanursamawati411,"Aku pikir diva adik nya vidi itu cwek..ternyata cwok😮..

Gak sabar om ded undang diva",2025-04-30T17:42:07Z
WznY5JDmgkY,@eRu_TheCatCATH,"Om Ded,,gantinya kak Sheila,,undang Vadi aja,,penasaran selucu apa dia 😅",2025-04-30T17:06:26Z
WznY5JDmgkY,@csbs-u8k,om dedy undang kembali jirayut dan mak'e (so'imah) pliiss aku dari thailand😇,2025-04-30T17:04:51Z
WznY5JDmgkY,@Louisitom,Banci juga kah?,2025-04-30T16:39:08Z
WznY5JDmgkY,@nianurniati4721,Dari awal sampe akhir.. salfok sama kak Vidi yg keliatan pucetttt banget... Tapi tetep powerfull vibes happynya.. 😢 kak Vidi semoga kakak sehat selalu ya kak.. Aaamin...🤲🙏yang lain juga semua sehat selalu ya Aaamin🤲🙏,2025-04-30T15:42:55Z
WznY5JDmgkY,@saydiiegon8690,"ada yng sadar mic  ka vidi naik sendiri, pdahal ga kena tangan
menit 30.08😳",2025-04-30T15:39:17Z
WznY5JDmgkY,@FebriyantAndi,kk adek neh luar biasaaaa,2025-04-30T15:30:40Z
WznY5JDmgkY,@nikepuspitasari3235,"Terhibur sih sm vidi, vadi, adi n oom ded hehe",2025-04-30T15:16:41Z
WznY5JDmgkY,@cintadhray1253,"mantengin angkat penonton
dlem 10mnit naik 2rb penonton🎉🎉🎉",2025-04-30T15:10:33Z
WznY5JDmgkY,@yusyifaarrifah6053,Adeknya vidi ganteng ya,2025-04-30T15:02:15Z
WznY5JDmgkY,@ayenimaryam0180,Vidi kurusan yah,2025-04-30T14:57:40Z
WznY5JDmgkY,@firdaa1997,Om ded.. somasi mana????😢😢,2025-04-30T14:52:26Z
WznY5JDmgkY,@firdaa1997,Om ded.. somasi mana????😢😢,2025-04-30T14:52:18Z
WznY5JDmgkY,@calmdvwn,"omm, undang Kak Niky sama Kak Mario dari keluarga artis ituu",2025-04-30T14:38:17Z
WznY5JDmgkY,@nadyanurul3923,diva om,2025-04-30T14:04:19Z
WznY5JDmgkY,@auliafauziah9338,Adhi bagus bangett pembawaannya,2025-04-30T13:54:01Z
WznY5JDmgkY,@muhammadindradi5419,"Adi di episode ini,lebih pecah si di bnding kmrin,tektokan nya cepet.sukses aja deh buat smua nya,trutama buat podhub🎉🎉🎉🎉🎉🎉",2025-04-30T13:47:12Z
WznY5JDmgkY,@Ghazali3112,"seru bgt nihh kak vadi😂😂😂
podhub yang ku komen setelah arafah sama halda",2025-04-30T13:35:29Z
WznY5JDmgkY,@arina0250,Kembaran paling seru dan gokil😂😂😂😂,2025-04-30T13:27:49Z
FZ8S9ug5DsQ,@yayantees5803,tombol mbois cokkkk,2025-05-02T08:38:06Z
FZ8S9ug5DsQ,@wahyuabdulah,"setuju
pendidikan akan membawa nama baik keluarga",2025-05-02T06:50:39Z
FZ8S9ug5DsQ,@edwardkapoh,"Pak Gita smpe dokem, menarik sekali ceritanya dr Tirta",2025-05-02T04:33:05Z
FZ8S9ug5DsQ,@alghiffariburhanuddin5968,51:59,2025-05-02T02:15:46Z
FZ8S9ug5DsQ,@sunupinardi8987,Komen,2025-05-01T18:53:37Z
FZ8S9ug5DsQ,@deezz-i2x,banger podcast,2025-05-01T16:43:12Z
FZ8S9ug5DsQ,@dutaedane,Tapi  kerenan tirta rambut pink,2025-05-01T16:25:31Z
FZ8S9ug5DsQ,@AgamTriyogaLongTime123,Membuat diri semakin banyak introspeksi bahwa hidup harus selalu belajar,2025-05-01T13:04:18Z
FZ8S9ug5DsQ,@marijuana6264,"Asu omonganmu kenek ng atiku cok
Salut kanggo sampean peng",2025-05-01T13:02:03Z
FZ8S9ug5DsQ,@nikobayuwicaksono5847,1:51:00,2025-05-01T07:03:02Z
FZ8S9ug5DsQ,@aizenn3332,"1:14:30,,1:15:30",2025-05-01T01:06:12Z
FZ8S9ug5DsQ,@ahmadsugiri9997,Kereeen,2025-04-30T23:28:27Z
FZ8S9ug5DsQ,@nindyekashelly5855,What a pleasure it was to hear these scholarly discussions from two humble intelligent people. 🥰,2025-04-30T19:23:53Z
FZ8S9ug5DsQ,@MyVi-j1r,Nice experience,2025-04-30T19:20:00Z
FZ8S9ug5DsQ,@miftahulmujab-u2b,toop,2025-04-30T17:18:17Z
FZ8S9ug5DsQ,@adepamungkasss1027,"GATAU NGOMONG APA, INI TERLALU KEREN!!! RESPECT",2025-04-30T15:01:48Z
FZ8S9ug5DsQ,@thiolinaferawatymarpaung878,"Terimakasih dokter Tirta. Pak Gita, ajak wamenpendidikan juga ya",2025-04-30T14:14:19Z
FZ8S9ug5DsQ,@prilasugengriyadi906,Mantap sekali podcas nya,2025-04-30T05:28:56Z
FZ8S9ug5DsQ,@tatangnurohman4862,👏👏👏,2025-04-30T05:03:52Z
FZ8S9ug5DsQ,@yogithesymbian,01:01:01,2025-04-30T04:52:23Z
FZ8S9ug5DsQ,@afidatamnge1448,Konten mahal 🔥🔥🔥,2025-04-30T04:43:00Z
FZ8S9ug5DsQ,@DeniPrasetyo-mu4yj,2 tokoh luar biasa menginspirasi,2025-04-30T03:48:41Z
FZ8S9ug5DsQ,@ksyaanbe,"crazy.. this podcast gives me important information, makes my mind more open and makes me think deeper and further, keren ih 🙌🏻💓",2025-04-30T01:30:53Z
FZ8S9ug5DsQ,@muhammaddesta3955,"KEREN KIEEEE, DOKK TIRTA❤❤",2025-04-29T16:13:55Z
FZ8S9ug5DsQ,@ratnaarya6584,Podcast terbaik👍 full daging! Ini pure mencerdasakan kehidupan bangsa,2025-04-29T16:00:50Z
FZ8S9ug5DsQ,@linifilsafat23,Lumayan sih.,2025-04-29T14:16:48Z
FZ8S9ug5DsQ,@himawan1300,48:25 buat didik anak,2025-04-29T13:39:45Z
FZ8S9ug5DsQ,@rizkykurniansyah48,52:00 Standart Tiktok,2025-04-29T12:30:03Z
FZ8S9ug5DsQ,@rizkyashhidiq8470,"Terimakasih dokter tirta, terimakasih pak gita❤",2025-04-29T10:19:06Z
FZ8S9ug5DsQ,@jackmiekaranganyarsolo1527,"Mantul dokter Tirta... maturnuwun pak Gita... obrolan yg menyenangkan, bermanfaat & memberikan contoh yg bagus..👍🏻👍🏻🙏🏻",2025-04-29T09:03:56Z
FZ8S9ug5DsQ,@allfatihah,terbaik prof (emot senang sekali),2025-04-29T07:11:41Z
FZ8S9ug5DsQ,@windadalchemist4945,Kereeeennnn....masyaAllah.very insightful,2025-04-29T07:08:36Z
FZ8S9ug5DsQ,@burhantomo19,mantap dok samaratakan kualitas pendidikan,2025-04-29T07:03:18Z
FZ8S9ug5DsQ,@AdiwenaYusufNugraha,daging!,2025-04-29T03:54:55Z
FZ8S9ug5DsQ,@FreeYoutube-on4gl,"1:47:55 Mau bilang anies, tapi ditahan karna ga mau singgung politik",2025-04-29T03:18:23Z
FZ8S9ug5DsQ,@muhammadfajarsidiq6874,Mntp bng,2025-04-29T01:41:11Z
FZ8S9ug5DsQ,@Jerapahz,2 jam ga berasa 👍,2025-04-28T23:38:10Z
FZ8S9ug5DsQ,@frankeypangkey8953,Wong CiNo memang lain cara pikirnya,2025-04-28T21:33:01Z
FZ8S9ug5DsQ,@kabilaldankhatan7889,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-04-28T17:49:40Z
FZ8S9ug5DsQ,@toniashari6914,perfect podcastt🔥,2025-04-28T17:37:10Z
FZ8S9ug5DsQ,@genengdwiyoga356,great,2025-04-28T16:52:15Z
FZ8S9ug5DsQ,@alpheth5601,I Kebijaksanaan,2025-04-28T13:02:58Z
FZ8S9ug5DsQ,@Farizaki17,Merk sepatu dr Tirta apa ya,2025-04-28T12:55:07Z
FZ8S9ug5DsQ,@iman8675,Baru tau kalo Bapaknya dr Tirta asli  Boyolali-Sambi...😮,2025-04-28T11:03:37Z
FZ8S9ug5DsQ,@skyangel4190,"Presiden nya wowo, wapres nya gibran ga akan terwujud ini 😂",2025-04-28T06:51:49Z
FZ8S9ug5DsQ,@hasanahnurhidayah2025,Episode endgame ter-mind blowing🤩,2025-04-28T06:26:44Z
FZ8S9ug5DsQ,@Milka_Gbm,Mantapp ni dokter Tirta🎉,2025-04-28T04:11:17Z
FZ8S9ug5DsQ,@calistachiko,Kerennnn,2025-04-28T00:32:39Z
FZ8S9ug5DsQ,@LathifahBusran,"semoga anak2ku ilmunya seluas dr tirta
& mentalnya sekuat dr Tirta",2025-04-27T21:38:11Z
FZ8S9ug5DsQ,@ivanpratamaalrum4727,"Terima kasih pak gita & Dokter Tirta, insightfull. Thank u !",2025-04-27T19:55:49Z
FZ8S9ug5DsQ,@ferlypepe1916,Wong2 gendeng mbagas kesok sido ngopi po ra...salut🫡,2025-04-27T16:15:49Z
FZ8S9ug5DsQ,@mfathulmubarak5452,"47:35
Nah...",2025-04-27T16:10:56Z
FZ8S9ug5DsQ,@WahyuKurniawan-h5r,ini video kapan bung kok rambut dr tirta masih gondrong,2025-04-27T15:48:25Z
FZ8S9ug5DsQ,@Septian2.0,p,2025-04-27T15:37:09Z
FZ8S9ug5DsQ,@anasfauzi9392,Negara indonesia...terlalu banyak korupsi,2025-04-27T14:51:10Z
FZ8S9ug5DsQ,@ZukhrufExt,Pak Gita jenius,2025-04-27T14:16:14Z
FZ8S9ug5DsQ,@ryasweet,pak undang michael hudson dong,2025-04-27T14:00:51Z
FZ8S9ug5DsQ,@vinabisai594,"Trimakasih pak, sangat edukatif. Menjawab banyak pertanyaan buat kami anak2 muda 🙏🏻",2025-04-27T13:42:00Z
FZ8S9ug5DsQ,@Vlog_biasa17,Keren sih idolaku,2025-04-27T13:32:55Z
FZ8S9ug5DsQ,@vinn8653,1:15:44 kurangi screen time medsos,2025-04-27T12:45:29Z
FZ8S9ug5DsQ,@joemecs,42:30,2025-04-27T11:38:23Z
FZ8S9ug5DsQ,@sunnikhanifah,Calon orang tua juga perlu belajar 🙌🏻🙌🏻🙌🏻,2025-04-27T10:49:17Z
FZ8S9ug5DsQ,@bimafajar1,"Dua jam ga berasa, banyak ilmunya full daging dr. Tirta. Liverpool Jaya Jaya Jaya ❤",2025-04-27T10:05:33Z
FZ8S9ug5DsQ,@ErnaPrihantini,Pak Gita is a good listener. Luar biasa Pak Gita,2025-04-27T08:49:55Z
FZ8S9ug5DsQ,@ukikhermana1990,"Rekrut pekerjaan krn pendidikan.. 
Podo karo nasibku.. Keahlian tersingkir krn tidak sesuai pendidikan.. 😊😊",2025-04-27T08:34:35Z
FZ8S9ug5DsQ,@sucisuroya5451,requestt undang bang ferry pak gita,2025-04-27T06:58:53Z
FZ8S9ug5DsQ,@chaneledukasiMANOK,VAMOS VAMOS,2025-04-27T06:25:37Z
FZ8S9ug5DsQ,@sevenhuda4074,Yg mreka diskusikan inline sm capres anis,2025-04-27T05:49:50Z
FZ8S9ug5DsQ,@briks8,Orang sambi Boyolali ternyata 😂,2025-04-27T04:08:51Z
FZ8S9ug5DsQ,@amuri9687,"Severus ""tirta"" Snape",2025-04-27T03:13:02Z
FZ8S9ug5DsQ,@zeidanfahenza3583,zzz,2025-04-27T01:49:03Z
FZ8S9ug5DsQ,@sophiehanani441,Terima kasih ilmunya dok. Tirta dqn pak gita. ❤,2025-04-27T01:33:20Z
FZ8S9ug5DsQ,@aguspriyanto5804,Cara ngobrol enak didengarnya...,2025-04-26T21:26:42Z
FZ8S9ug5DsQ,@PejuangWS,32:31,2025-04-26T16:22:20Z
FZ8S9ug5DsQ,@antoniussanggam3647,"Sangat membangun
Edukatif",2025-04-26T15:56:26Z
FZ8S9ug5DsQ,@klizm4656,Antara Cita2 vs Realitas....,2025-04-26T13:11:53Z
FZ8S9ug5DsQ,@FellyFalen,Terimakasih dr tirta,2025-04-26T12:14:43Z
FZ8S9ug5DsQ,@iseps3,2 jam yg penuh makna,2025-04-26T11:09:59Z
FZ8S9ug5DsQ,@rev-d7p,aduh iya lagi iya lagi,2025-04-26T10:42:35Z
FZ8S9ug5DsQ,@darealfr,P,2025-04-26T09:28:52Z
FZ8S9ug5DsQ,@hhrlmbng,manaf mau tanya BOD apa ya?,2025-04-26T09:06:35Z
FZ8S9ug5DsQ,@ekihartani7126,"Keren dokter tirta,",2025-04-26T08:43:48Z
FZ8S9ug5DsQ,@itsgame7893,Menit 1.53.25 save perubahan,2025-04-26T07:44:17Z
FZ8S9ug5DsQ,@megabrutal01,respect 👍,2025-04-26T07:42:17Z
FZ8S9ug5DsQ,@FikarZul-c3x,"Ngeliat podcast ini memotivasiku agar mengajarkan anak suka membaca.

Memang benar, sgt sulit sekali membuat anak cinta akan buku",2025-04-26T05:53:36Z
FZ8S9ug5DsQ,@wormcacing2456,Pantes. Hasil skrang hasil jokowi 10 th 😂,2025-04-26T03:52:02Z
FZ8S9ug5DsQ,@akhmadkhoirul7029,Podcast mahalllll,2025-04-26T01:32:49Z
FZ8S9ug5DsQ,@imanudina394,Mantap sekali tira gondrong,2025-04-26T00:55:56Z
FZ8S9ug5DsQ,@fatimaahmad4482,Sdh trjd.. bxak docter asing yg krj d jkrta,2025-04-25T20:30:59Z
FZ8S9ug5DsQ,@agussalimsalim5388,Pak dokterr kapan goes jogja jakarta lagi,2025-04-25T20:25:58Z
FZ8S9ug5DsQ,@yukjalanyukjajan,Luar biasa..,2025-04-25T19:01:51Z
FZ8S9ug5DsQ,@AfidRiyan,Amazing,2025-04-25T18:53:52Z
FZ8S9ug5DsQ,@black_craetor_zed,🤔you're right👍🏼,2025-04-25T17:46:06Z
FZ8S9ug5DsQ,@kalisari.1980,Thank you for contribution. Terimakasih atas kontribusi🙏🏻,2025-04-25T17:29:53Z
FZ8S9ug5DsQ,@kareemkalisari,"“Three things tell a man: his eyes, his friends and his favorite quotes.” — Immanuel Kant",2025-04-25T17:11:32Z
FZ8S9ug5DsQ,@kareemkalisari,“We are not rich by what we possess but by what we can do without.” — Immanuel Kant,2025-04-25T17:10:41Z
FZ8S9ug5DsQ,@kareemkalisari,"""Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt."" -🇩🇪 Immanuel Kant",2025-04-25T17:09:51Z
FZ8S9ug5DsQ,@m.fadlisyakir8092,"Undang Fery Irwandi, pak.",2025-04-25T17:05:35Z
FZ8S9ug5DsQ,@Lito1601,🤣,2025-04-25T15:30:22Z
FZ8S9ug5DsQ,@sunthree9575,Kereeeeeeeeen ❤🎉,2025-04-25T14:54:56Z
VqLdt2LkW64,@TimothyRonald,Gabung ke Komunitas Akademi Crypto: https://discord.gg/akademicrypto,2025-05-02T10:22:52Z
VqLdt2LkW64,@EmilyWaduy,"SEBAIKNYA NAMA EXCHANGE  KAMU ADALAH "" TIMOTHY RONALDO "" KARENA NAMA YANG SUDAH MELEGENDA SEBAGAI KING BITCOIN INDONESIA 🇮🇩",2025-05-02T10:33:19Z
VqLdt2LkW64,@richardhuang307,"Awal 2023 saya mulai beli bitcoin.
2023 total kekayaan saya + 55%
2024 total kekayaan saya +101%
Thanks to bitcoin total kekayaan saya dlm 3 tahun bisa naik jadi 3x lipat (+200%)",2025-05-02T10:33:08Z
VqLdt2LkW64,@erlanherdi,makasih bang udh mengispirasi. saya coba rutin perminggu beli btc 😁😁😁😁,2025-05-02T10:32:01Z
VqLdt2LkW64,@mystoriesvideos777,gua mimpi ko gua selamat karena megang bitcoin,2025-05-02T10:31:34Z
VqLdt2LkW64,@Joid-j7p,Jangan jangan kamu nabi ya?,2025-05-02T10:30:48Z
VqLdt2LkW64,@WkwkLand-y,Bang Timothy bahas yang katanya perak akan naik ber kali-kaliipat,2025-05-02T10:29:13Z
VqLdt2LkW64,@hikamalfaqih5159,"gw yang baru nabung 2 bulan total 2jt sekarang 2,250.000
apa lagi yang 2 tahun lalu yee",2025-05-02T10:27:46Z
VqLdt2LkW64,@DLWINTV,"Slam kenal bang timothy,dri lihat video nabung jd ikut nabung mulai sekarang yaa walaupun dikit2..hehe
rencana buat video nabung sampai kapan y bang?",2025-05-02T10:26:24Z
VqLdt2LkW64,@abahganteng3144,Trima kasih pak oscar darmawan dan bung timoty atas pencerahannya...semoga itikad baik anda selalu di respon oleh semua pihak..amiin,2025-05-02T10:26:18Z
